Country,Country_code,Who_region,Wb_income,Year,Month,Agegroup,Deaths
Saint Martin (French part),MAF,AMR,HIC,2023,3,0_4,
Saint Martin (French part),MAF,AMR,HIC,2023,7,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,9,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,2,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,5,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,5,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,3,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,2,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,1,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,12,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,12,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,11,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,11,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,10,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,5,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,10,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,7,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,11,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,5,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,10,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,6,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,6,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,6,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,6,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,12,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,4,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,7,0_4,
Saint Martin (French part),MAF,AMR,HIC,2023,6,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,6,0_4,
Saint Martin (French part),MAF,AMR,HIC,2023,5,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,5,0_4,
Afghanistan,AFG,EMR,LIC,2023,1,15_64,
Syrian Arab Republic,SYR,EMR,LIC,2023,1,15_64,
Syrian Arab Republic,SYR,EMR,LIC,2023,2,15_64,
Syrian Arab Republic,SYR,EMR,LIC,2023,3,15_64,
Syrian Arab Republic,SYR,EMR,LIC,2023,4,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,5,5_14,
Syrian Arab Republic,SYR,EMR,LIC,2023,5,5_14,
Syrian Arab Republic,SYR,EMR,LIC,2023,6,5_14,
Syrian Arab Republic,SYR,EMR,LIC,2023,6,65+,
Syrian Arab Republic,SYR,EMR,LIC,2023,9,15_64,
Syrian Arab Republic,SYR,EMR,LIC,2023,10,0_4,
Syrian Arab Republic,SYR,EMR,LIC,2023,10,65+,
Syrian Arab Republic,SYR,EMR,LIC,2023,11,0_4,
Syrian Arab Republic,SYR,EMR,LIC,2023,1,0_4,
Syrian Arab Republic,SYR,EMR,LIC,2023,11,5_14,
Syrian Arab Republic,SYR,EMR,LIC,2023,5,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,2,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,10,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,11,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,2,0_4,
Saint Martin (French part),MAF,AMR,HIC,2023,5,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,1,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,4,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,11,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,1,0_4,
Saint Martin (French part),MAF,AMR,HIC,2023,3,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,11,0_4,
Saint Martin (French part),MAF,AMR,HIC,2023,6,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,2,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,1,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,9,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,1,15_64,
Saint Martin (French part),MAF,AMR,HIC,2023,8,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,12,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,7,65+,
Saint Martin (French part),MAF,AMR,HIC,2023,12,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,6,5_14,
Saint Martin (French part),MAF,AMR,HIC,2023,10,0_4,
Switzerland,CHE,EUR,HIC,2023,8,15_64,1
Saint Pierre and Miquelon,SPM,AMR,,2023,7,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,8,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,8,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,12,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,6,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,6,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,7,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,9,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,6,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,6,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,10,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,7,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,5,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,5,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,7,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,7,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,4,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,5,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,4,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,4,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,8,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,3,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,10,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,8,5_14,
Switzerland,CHE,EUR,HIC,2023,4,0_4,0
Switzerland,CHE,EUR,HIC,2023,9,0_4,0
Switzerland,CHE,EUR,HIC,2023,12,5_14,0
Switzerland,CHE,EUR,HIC,2023,5,0_4,0
Switzerland,CHE,EUR,HIC,2023,10,0_4,0
Switzerland,CHE,EUR,HIC,2023,5,65+,19
Switzerland,CHE,EUR,HIC,2023,12,15_64,4
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,11,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,12,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,9,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,9,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,11,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,9,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,12,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,10,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,8,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,11,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,10,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,11,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,7,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,5,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,4,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,4,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,3,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,3,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,3,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,2,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,2,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,2,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,1,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,4,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,1,5_14,
Switzerland,CHE,EUR,HIC,2023,11,15_64,0
Switzerland,CHE,EUR,HIC,2023,11,65+,53
Switzerland,CHE,EUR,HIC,2023,12,65+,31
Saint Pierre and Miquelon,SPM,AMR,,2023,12,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,11,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,10,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,9,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,8,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,1,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,3,0_4,
Saint Pierre and Miquelon,SPM,AMR,,2023,4,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,8,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,2,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,2,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,3,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,1,5_14,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,1,0_4,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,3,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,2,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,2,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,7,15_64,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,1,65+,
Switzerland,CHE,EUR,HIC,2023,8,0_4,0
Switzerland,CHE,EUR,HIC,2023,8,5_14,0
Switzerland,CHE,EUR,HIC,2023,8,65+,9
Switzerland,CHE,EUR,HIC,2023,10,65+,17
Saint Pierre and Miquelon,SPM,AMR,,2023,9,65+,
Saint Pierre and Miquelon,SPM,AMR,,2023,9,5_14,
Saint Pierre and Miquelon,SPM,AMR,,2023,9,15_64,
Saint Pierre and Miquelon,SPM,AMR,,2023,8,65+,
Saint Vincent and the Grenadines,VCT,AMR,UMC,2023,1,15_64,
Sierra Leone,SLE,AFR,LIC,2023,6,0_4,
Sweden,SWE,EUR,HIC,2023,11,5_14,0
Sweden,SWE,EUR,HIC,2023,10,15_64,10
Serbia,SRB,EUR,UMC,2023,2,5_14,
Serbia,SRB,EUR,UMC,2023,2,15_64,
Serbia,SRB,EUR,UMC,2023,2,0_4,
Serbia,SRB,EUR,UMC,2023,12,0_4,
Serbia,SRB,EUR,UMC,2023,1,5_14,
Serbia,SRB,EUR,UMC,2023,9,5_14,
Serbia,SRB,EUR,UMC,2023,1,15_64,
Serbia,SRB,EUR,UMC,2023,9,15_64,
Serbia,SRB,EUR,UMC,2023,3,0_4,
Serbia,SRB,EUR,UMC,2023,1,0_4,
Serbia,SRB,EUR,UMC,2023,8,15_64,
Serbia,SRB,EUR,UMC,2023,7,5_14,
Serbia,SRB,EUR,UMC,2023,11,5_14,
Serbia,SRB,EUR,UMC,2023,7,15_64,
Serbia,SRB,EUR,UMC,2023,11,15_64,
Serbia,SRB,EUR,UMC,2023,7,0_4,
Serbia,SRB,EUR,UMC,2023,11,0_4,
Serbia,SRB,EUR,UMC,2023,6,65+,
Serbia,SRB,EUR,UMC,2023,8,5_14,
Serbia,SRB,EUR,UMC,2023,10,5_14,
Serbia,SRB,EUR,UMC,2023,3,15_64,
Serbia,SRB,EUR,UMC,2023,4,0_4,
Seychelles,SYC,AFR,HIC,2023,1,5_14,
Seychelles,SYC,AFR,HIC,2023,7,0_4,
Seychelles,SYC,AFR,HIC,2023,1,15_64,
Seychelles,SYC,AFR,HIC,2023,6,15_64,
Seychelles,SYC,AFR,HIC,2023,5,15_64,
Suriname,SUR,AMR,UMC,2023,8,5_14,0
Suriname,SUR,AMR,UMC,2023,12,0_4,0
Suriname,SUR,AMR,UMC,2023,9,65+,0
Serbia,SRB,EUR,UMC,2023,3,5_14,
Suriname,SUR,AMR,UMC,2023,12,65+,0
Afghanistan,AFG,EMR,LIC,2023,6,0_4,
Serbia,SRB,EUR,UMC,2023,12,65+,
Serbia,SRB,EUR,UMC,2023,9,0_4,
Serbia,SRB,EUR,UMC,2023,8,65+,
Serbia,SRB,EUR,UMC,2023,8,0_4,
Serbia,SRB,EUR,UMC,2023,7,65+,
Serbia,SRB,EUR,UMC,2023,4,5_14,
Serbia,SRB,EUR,UMC,2023,4,15_64,
Suriname,SUR,AMR,UMC,2023,10,65+,0
Seychelles,SYC,AFR,HIC,2023,7,65+,
Serbia,SRB,EUR,UMC,2023,5,65+,
Serbia,SRB,EUR,UMC,2023,10,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,5,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2023,1,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,5,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,2,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,6,5_14,
Senegal,SEN,AFR,LMC,2023,11,15_64,
Senegal,SEN,AFR,LMC,2023,11,0_4,
Senegal,SEN,AFR,LMC,2023,10,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,4,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,1,0_4,
Senegal,SEN,AFR,LMC,2023,10,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,3,65+,
Senegal,SEN,AFR,LMC,2023,9,65+,
Senegal,SEN,AFR,LMC,2023,9,5_14,
Senegal,SEN,AFR,LMC,2023,8,65+,
Senegal,SEN,AFR,LMC,2023,9,0_4,
Senegal,SEN,AFR,LMC,2023,7,65+,
Senegal,SEN,AFR,LMC,2023,8,5_14,
Senegal,SEN,AFR,LMC,2023,10,0_4,
Serbia,SRB,EUR,UMC,2023,12,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2023,3,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,1,15_64,
Serbia,SRB,EUR,UMC,2023,12,15_64,
Serbia,SRB,EUR,UMC,2023,10,0_4,
Serbia,SRB,EUR,UMC,2023,11,65+,
Serbia,SRB,EUR,UMC,2023,9,65+,
Serbia,SRB,EUR,UMC,2023,10,65+,
Serbia,SRB,EUR,UMC,2023,6,5_14,
Serbia,SRB,EUR,UMC,2023,6,15_64,
Serbia,SRB,EUR,UMC,2023,5,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2023,2,15_64,
Serbia,SRB,EUR,UMC,2023,6,0_4,
Serbia,SRB,EUR,UMC,2023,5,15_64,
Serbia,SRB,EUR,UMC,2023,3,65+,
Serbia,SRB,EUR,UMC,2023,5,0_4,
Serbia,SRB,EUR,UMC,2023,2,65+,
Serbia,SRB,EUR,UMC,2023,1,65+,
Afghanistan,AFG,EMR,LIC,2023,5,15_64,
Afghanistan,AFG,EMR,LIC,2023,2,5_14,
Afghanistan,AFG,EMR,LIC,2023,2,65+,
Serbia,SRB,EUR,UMC,2023,4,65+,
Senegal,SEN,AFR,LMC,2023,12,65+,
Seychelles,SYC,AFR,HIC,2023,2,15_64,
Seychelles,SYC,AFR,HIC,2023,8,65+,
Suriname,SUR,AMR,UMC,2023,10,5_14,0
Suriname,SUR,AMR,UMC,2023,1,5_14,0
Suriname,SUR,AMR,UMC,2023,6,5_14,0
Suriname,SUR,AMR,UMC,2023,5,15_64,0
Suriname,SUR,AMR,UMC,2023,11,15_64,0
Suriname,SUR,AMR,UMC,2023,4,0_4,0
Suriname,SUR,AMR,UMC,2023,7,0_4,0
Suriname,SUR,AMR,UMC,2023,6,65+,0
Suriname,SUR,AMR,UMC,2023,4,15_64,0
Suriname,SUR,AMR,UMC,2023,12,15_64,0
Suriname,SUR,AMR,UMC,2023,7,5_14,0
Suriname,SUR,AMR,UMC,2023,7,65+,0
Suriname,SUR,AMR,UMC,2023,5,0_4,0
Suriname,SUR,AMR,UMC,2023,9,15_64,0
Suriname,SUR,AMR,UMC,2023,8,0_4,0
Suriname,SUR,AMR,UMC,2023,5,5_14,0
Suriname,SUR,AMR,UMC,2023,10,15_64,0
Suriname,SUR,AMR,UMC,2023,11,5_14,0
Suriname,SUR,AMR,UMC,2023,4,5_14,0
Suriname,SUR,AMR,UMC,2023,5,65+,0
Suriname,SUR,AMR,UMC,2023,6,0_4,0
Suriname,SUR,AMR,UMC,2023,10,0_4,0
Sierra Leone,SLE,AFR,LIC,2023,5,0_4,
Sierra Leone,SLE,AFR,LIC,2023,5,15_64,
Suriname,SUR,AMR,UMC,2023,1,65+,0
Suriname,SUR,AMR,UMC,2023,2,0_4,0
Suriname,SUR,AMR,UMC,2023,3,15_64,0
Suriname,SUR,AMR,UMC,2023,4,65+,0
Suriname,SUR,AMR,UMC,2023,6,15_64,0
Suriname,SUR,AMR,UMC,2023,7,15_64,0
Suriname,SUR,AMR,UMC,2023,1,0_4,0
Suriname,SUR,AMR,UMC,2023,2,15_64,0
Suriname,SUR,AMR,UMC,2023,2,5_14,0
Suriname,SUR,AMR,UMC,2023,1,15_64,0
Suriname,SUR,AMR,UMC,2023,9,0_4,0
Suriname,SUR,AMR,UMC,2023,3,0_4,0
Suriname,SUR,AMR,UMC,2023,2,65+,0
Suriname,SUR,AMR,UMC,2023,9,5_14,0
Suriname,SUR,AMR,UMC,2023,3,65+,0
Suriname,SUR,AMR,UMC,2023,3,5_14,0
Suriname,SUR,AMR,UMC,2023,8,65+,0
Seychelles,SYC,AFR,HIC,2023,1,65+,
Suriname,SUR,AMR,UMC,2023,11,0_4,0
Suriname,SUR,AMR,UMC,2023,8,15_64,0
Seychelles,SYC,AFR,HIC,2023,5,65+,
Seychelles,SYC,AFR,HIC,2023,4,0_4,
Seychelles,SYC,AFR,HIC,2023,5,5_14,
Seychelles,SYC,AFR,HIC,2023,4,5_14,
Seychelles,SYC,AFR,HIC,2023,3,0_4,
Seychelles,SYC,AFR,HIC,2023,5,0_4,
Seychelles,SYC,AFR,HIC,2023,4,15_64,
Seychelles,SYC,AFR,HIC,2023,12,5_14,
Seychelles,SYC,AFR,HIC,2023,6,0_4,
Seychelles,SYC,AFR,HIC,2023,2,0_4,
Seychelles,SYC,AFR,HIC,2023,3,5_14,
Seychelles,SYC,AFR,HIC,2023,12,0_4,
Seychelles,SYC,AFR,HIC,2023,1,0_4,
Seychelles,SYC,AFR,HIC,2023,3,65+,
Seychelles,SYC,AFR,HIC,2023,3,15_64,
Seychelles,SYC,AFR,HIC,2023,9,65+,
Seychelles,SYC,AFR,HIC,2023,2,65+,
Seychelles,SYC,AFR,HIC,2023,2,5_14,
Seychelles,SYC,AFR,HIC,2023,4,65+,
Suriname,SUR,AMR,UMC,2023,12,5_14,0
Seychelles,SYC,AFR,HIC,2023,6,65+,
Seychelles,SYC,AFR,HIC,2023,6,5_14,
Suriname,SUR,AMR,UMC,2023,11,65+,0
Seychelles,SYC,AFR,HIC,2023,12,65+,
Seychelles,SYC,AFR,HIC,2023,11,15_64,
Seychelles,SYC,AFR,HIC,2023,10,15_64,
Seychelles,SYC,AFR,HIC,2023,12,15_64,
Seychelles,SYC,AFR,HIC,2023,9,5_14,
Seychelles,SYC,AFR,HIC,2023,11,5_14,
Seychelles,SYC,AFR,HIC,2023,11,65+,
Seychelles,SYC,AFR,HIC,2023,9,15_64,
Seychelles,SYC,AFR,HIC,2023,9,0_4,
Seychelles,SYC,AFR,HIC,2023,11,0_4,
Seychelles,SYC,AFR,HIC,2023,8,5_14,
Seychelles,SYC,AFR,HIC,2023,8,15_64,
Seychelles,SYC,AFR,HIC,2023,10,65+,
Seychelles,SYC,AFR,HIC,2023,8,0_4,
Seychelles,SYC,AFR,HIC,2023,7,15_64,
Seychelles,SYC,AFR,HIC,2023,10,0_4,
Seychelles,SYC,AFR,HIC,2023,7,5_14,
Seychelles,SYC,AFR,HIC,2023,10,5_14,
Sweden,SWE,EUR,HIC,2023,2,15_64,19
Senegal,SEN,AFR,LMC,2023,4,5_14,
Senegal,SEN,AFR,LMC,2023,11,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,6,65+,
Saudi Arabia,SAU,EMR,HIC,2023,6,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,6,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,5,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,6,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,5,65+,
Saudi Arabia,SAU,EMR,HIC,2023,5,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,5,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,10,0_4,
Afghanistan,AFG,EMR,LIC,2023,5,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,12,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,9,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,9,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,9,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,8,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,12,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,8,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,12,0_4,
Afghanistan,AFG,EMR,LIC,2023,3,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,8,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,10,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,11,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,9,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2023,9,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,12,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,4,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,2,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,3,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,2,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,2,65+,
Saudi Arabia,SAU,EMR,HIC,2023,10,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,1,65+,
Saudi Arabia,SAU,EMR,HIC,2023,1,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,1,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,1,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,12,65+,
Saudi Arabia,SAU,EMR,HIC,2023,12,15_64,
Saudi Arabia,SAU,EMR,HIC,2023,11,5_14,
Saudi Arabia,SAU,EMR,HIC,2023,12,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,11,0_4,
Saudi Arabia,SAU,EMR,HIC,2023,2,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,8,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,10,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,7,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,4,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,4,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,1,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,10,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,2,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,3,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,1,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,5,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,10,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,2,15_64,
Afghanistan,AFG,EMR,LIC,2023,2,15_64,
Afghanistan,AFG,EMR,LIC,2023,2,0_4,
Sweden,SWE,EUR,HIC,2023,3,5_14,0
Sweden,SWE,EUR,HIC,2023,4,65+,244
Sweden,SWE,EUR,HIC,2023,8,0_4,0
Sweden,SWE,EUR,HIC,2023,1,65+,1013
Sweden,SWE,EUR,HIC,2023,8,65+,73
Sweden,SWE,EUR,HIC,2023,2,0_4,0
Sao Tome and Principe,STP,AFR,LMC,2023,4,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,11,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,2,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,5,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,9,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,11,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,7,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,8,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,10,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,6,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,7,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,6,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,5,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,4,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,7,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,6,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,3,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,11,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,6,0_4,
Sao Tome and Principe,STP,AFR,LMC,2023,5,65+,
Sao Tome and Principe,STP,AFR,LMC,2023,3,5_14,
Sao Tome and Principe,STP,AFR,LMC,2023,11,15_64,
Sao Tome and Principe,STP,AFR,LMC,2023,12,65+,
Senegal,SEN,AFR,LMC,2023,8,0_4,
Svalbard and Jan Mayen,SJM,EUR,,2023,8,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2023,12,65+,
Senegal,SEN,AFR,LMC,2023,3,15_64,
Senegal,SEN,AFR,LMC,2023,2,15_64,
Senegal,SEN,AFR,LMC,2023,12,5_14,
Senegal,SEN,AFR,LMC,2023,1,15_64,
Senegal,SEN,AFR,LMC,2023,12,15_64,
Senegal,SEN,AFR,LMC,2023,12,0_4,
Senegal,SEN,AFR,LMC,2023,11,65+,
Senegal,SEN,AFR,LMC,2023,7,15_64,
Senegal,SEN,AFR,LMC,2023,1,0_4,
Senegal,SEN,AFR,LMC,2023,7,0_4,
Senegal,SEN,AFR,LMC,2023,5,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,6,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,2,0_4,
Svalbard and Jan Mayen,SJM,EUR,,2023,4,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,9,15_64,
Svalbard and Jan Mayen,SJM,EUR,,2023,2,5_14,
Svalbard and Jan Mayen,SJM,EUR,,2023,5,0_4,
Svalbard and Jan Mayen,SJM,EUR,,2023,10,0_4,
Senegal,SEN,AFR,LMC,2023,6,65+,
Svalbard and Jan Mayen,SJM,EUR,,2023,3,0_4,
Senegal,SEN,AFR,LMC,2023,4,15_64,
Senegal,SEN,AFR,LMC,2023,5,0_4,
Senegal,SEN,AFR,LMC,2023,3,65+,
Senegal,SEN,AFR,LMC,2023,7,5_14,
Senegal,SEN,AFR,LMC,2023,10,5_14,
Senegal,SEN,AFR,LMC,2023,3,5_14,
Senegal,SEN,AFR,LMC,2023,6,15_64,
Senegal,SEN,AFR,LMC,2023,9,15_64,
Senegal,SEN,AFR,LMC,2023,2,5_14,
Senegal,SEN,AFR,LMC,2023,5,15_64,
Senegal,SEN,AFR,LMC,2023,2,0_4,
Senegal,SEN,AFR,LMC,2023,8,15_64,
Senegal,SEN,AFR,LMC,2023,4,65+,
Senegal,SEN,AFR,LMC,2023,6,5_14,
Senegal,SEN,AFR,LMC,2023,1,5_14,
Senegal,SEN,AFR,LMC,2023,4,0_4,
